Genes,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 34,Sample 41,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 74,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82
PAM,7.66069461250935,7.95382322428354,8.60070618729353,8.19307628080041,7.92547524909933,8.4604492123914,7.39226471203699,7.86505940693411,7.11957127802421,8.25154688963211,8.01526162384962,8.10198199805089,7.88644946860721,7.93835447466868,7.81543655078197,8.07746320123767,7.60117226948546,8.08999142633465,7.35084642842831,7.91129597215931,7.63904492071701,7.85796274548199,8.10834257287438,8.19142081107581,8.26689366955666,7.39633346875265,7.92724748435826,8.11875962987591,8.16512387840966,8.10420380091137,8.562508400584,8.78880468858445,8.24850439011759,7.72613680314377,7.902163589627,7.69570876707293,7.37436311564032,8.75026067745441,7.96972084558239,8.07136305722933,7.60198472652872,8.20252851380947,8.61428301140447,8.53428024577224,7.68744974085536,8.21319120441026,7.99100433282522,7.64868720323597,8.41161171455879,8.0458754997123,8.73303089720165,8.14878593165056,8.69104220709713,8.1556215062312
RAB8A,9.89018335159924,9.37445885663129,9.23306100512469,9.09731735582536,8.85957221971079,9.43453992742855,10.5622685278924,9.30261282201619,8.79905987098285,8.09309376029922,9.65289342884794,9.65111664833268,9.09613550069955,8.99748138185122,9.54414284043256,9.09651079815874,9.56937796764421,9.44699593931506,9.48108096070058,9.37094119348461,9.26638928789149,8.97344235246356,7.87746183329418,8.82953979137739,8.86923484235851,8.78494424618358,9.32308018708204,9.17411683229738,7.93804080858902,7.92737038186167,7.91051468974223,8.11193227162038,8.29222187898068,10.5746234010372,9.05256559455547,9.93450687995764,8.86534971349305,9.53147755303331,8.6945051410277,8.94318967501797,8.6465223204957,9.39722637601701,7.98560970424409,8.47099128289249,8.77567091209028,7.91031564132467,9.01902012135312,9.7909504423999,8.19856831055133,9.02753298280637,8.20106911031498,9.22089728872349,7.77737310566141,7.96546566290785
HLA-DRA,,8.09731833838228,,8.96020241140765,7.48128990618584,8.35674336631264,8.15701617626933,7.47501594824427,,,7.43271537323872,7.84779718475084,7.83963828639856,7.60044346921697,7.56158319085253,,7.37462071469998,8.95612157922115,,7.70287692526258,7.35560820473631,7.69298133893353,7.41049395885577,7.85421182648834,7.58321822791948,7.80724299581132,,,8.15539920618332,7.99375210796754,,,,,,8.29723607540734,,7.37192823279622,7.79639988720466,,7.69595837048415,7.79294459822264,7.60134245090182,,8.0495728471217,7.97206928385691,7.83550336511002,8.95900715134124,7.95184432113437,7.95184677873657,8.42747448514638,8.66198317497218,8.30867031865114,
NDUFA2,8.71695034852669,10.3982104099546,8.41730202427039,10.0708067635936,8.81748463145755,9.13961368858276,10.1257055929673,9.0099054813337,8.07871830600527,8.05612981957272,9.12893456643341,9.45265911091626,9.11232556963333,8.61876612869668,9.86802155878647,9.13083407763852,9.41344416955316,9.56403701473464,9.07312135101758,9.13933827167332,9.40496918447444,9.07338485265144,8.37620922513853,9.15867182524555,9.35721335003974,9.2708698883417,8.83801988216873,9.17501648962402,7.39306199946913,,6.84665098379617,7.22683401819527,8.22595328667807,9.05108720276531,8.77061021216372,9.49363178756349,,8.59544659525811,9.01335856180928,8.31520575879636,7.96027766446776,9.42538727358254,7.57158448978625,7.66296497931036,9.25643860172362,8.22192819123505,7.89606226634948,9.57477842645932,8.16235352559472,9.43025170824875,,9.09613599175478,7.94545937747552,6.71492771441411
IGHV3-72,9.54168216976165,8.97241962556199,9.19840542199413,9.34425184187947,10.2849186885051,9.77540160336911,8.52765070685579,9.84703199465209,8.59030768233329,9.17831006306601,9.67163537755792,9.51336674259028,8.44695533795557,9.21570240845087,9.09644399790139,9.58305485395345,9.06385217924575,8.52793224569606,8.75179176351052,9.20858737079617,9.29689186127211,8.7068861080384,9.39032245022668,8.46203223823779,9.33720515527793,8.6710042773473,9.3225352735874,10.6828958594767,12.7378040881164,8.18101743073416,9.24378724994266,9.37626566285126,8.27151443564748,9.11333146327144,8.13009096589979,8.68101197211936,8.46476485387337,8.90757285862487,9.61459280413922,8.99334824032755,8.22944867636236,8.08745776721576,8.61340359215453,9.10346282611115,9.17443412038226,9.36155583283525,9.72793991065762,10.0000842925628,8.84805601882948,9.41289496286254,9.05466029693313,10.6719386621591,9.19380889007117,7.8863283994358
NUCB1,8.09380266530432,8.7014794689505,8.10423671162665,8.92715848654174,8.97508817545049,8.26379047216488,7.87137102900671,8.0753157245626,8.39542654494836,7.62875692830336,8.18658274214882,8.04241629495777,8.28918940464468,9.08242894097631,8.12708262692125,8.22433287014579,7.85626669765508,8.3981559130771,7.9294351420669,8.39696669325693,8.60345719447406,7.90495837097813,7.83166753747194,7.72075874293576,7.92171449691107,7.72375362409656,9.6432103975833,8.34178503592674,8.04938775956288,9.39648864854994,7.81791049389251,8.04550234049009,7.95750184095393,8.18248790675986,8.39263853027876,7.94113020156399,7.75739649441776,8.40739281493742,8.07861910166842,8.11424012226336,8.61292044782215,8.33312179245111,8.45881130793561,8.03186185905028,8.31846260337479,7.97265335465613,8.03295710882785,8.11394809015145,8.0999992450458,8.97702047527127,8.1852730071124,7.85560734054674,7.29470344728716,7.96718268389326
EMILIN1,9.67424364392331,10.1627158767514,9.40873157159543,9.76368112019811,9.19203032724058,9.32021130711682,10.1725622849124,9.9057519187348,9.52941641339298,9.27002397762074,10.3040760550169,10.004786322239,9.73114260673373,9.68410077421442,11.0387710879819,9.85120195054182,10.4022487035148,9.88943091537206,10.0706705317801,10.3479465526151,10.1939421569374,10.0309388831375,9.20086275174055,9.78287785320878,10.1527275755418,9.74748002718094,9.26973642807587,10.3690796118049,8.65911868382403,8.75761455460162,8.64888258746,9.15231169725487,8.59958204340414,10.9285068179477,9.8700281098036,10.6194534932686,8.55692427697096,9.60561932527179,9.71354985611883,9.09454004337984,8.58630652605077,10.2218675080117,8.80305640873499,8.96328413738776,10.0270585935768,8.83518725151482,8.7008591713617,9.60979147073564,8.73573608011696,10.1956154007471,8.55061146612169,8.73928765771344,8.96634747542019,8.15290452360037
IGFBP6,7.69643039852765,7.90024416343097,8.10057778255159,7.63764055070693,7.39337387971051,7.72489822512676,7.24812872748957,7.54764519816778,7.75310970274927,7.41793475719667,7.74625456271112,7.10173289571992,8.55246577345375,7.13657666101619,7.79710848324985,7.80677287991506,7.71578834271891,8.46171661738775,7.61276830972892,7.99441162486551,7.689798798075,7.90432835899755,8.14715053412963,8.12357958337984,7.75027773290307,7.95279305518306,7.62098071172259,7.77100481536565,7.61699818031301,9.19601906985777,7.57938826836643,8.44838306744203,7.43863847419933,8.57639733505296,8.01824757156683,8.05044769105698,8.36635613161027,7.55295372518744,7.70532886399828,7.68627326067579,7.8432604101436,7.77198749872606,7.65097584593814,7.73165493815859,7.29041651700786,7.21658993037314,7.86654560194811,7.37365217603943,7.42423812365638,7.12645416769981,8.17149916205964,6.76185289889151,7.92711702830262,7.68871153660378
RP2,8.82463572724706,9.2098115808741,8.28514950401305,9.36572888963208,8.06683042358363,8.87022852889571,9.65420562036041,8.67183746228608,7.56307436481998,8.13423160904302,8.93149267045258,9.02350064645121,8.37549573988524,8.11522474827462,9.03897267462483,8.91787809660704,9.42984075074113,8.90791510644593,8.46679926598572,8.91729814109018,8.956962811194,8.66938927194958,7.86687184449809,8.51658513116622,8.68271987364356,8.74314973454151,8.72589998910522,8.64757026359603,8.88033725738976,8.49524946849617,7.66409391709159,6.97514791398913,7.32977455920186,8.95485368012093,8.20475182670958,8.53220141577097,7.44328419035151,8.5815274717131,8.89179995269614,7.87233204984273,7.8912843048006,9.28186334804408,7.38479048628844,8.05629529311448,8.66389743166186,7.78113994504112,8.10561244667938,9.1662448249903,7.81468308807935,8.58599398583518,7.50679490831383,8.29302623311895,7.41340854083885,6.68965053785899
PROZ,9.08747572481154,11.4284677444919,10.9097291104093,12.0382177285073,11.1786852970628,10.5882774681284,11.1591322166466,10.8100584300568,8.37613883712873,11.1470385294767,10.95958275932,10.3098126325044,11.7924748751038,12.0221063341048,10.7619380056214,10.9979351826664,11.8631891244477,11.4297703245716,10.9943940656021,11.6214583662912,11.3916742127299,11.8985714618382,11.3745072003472,12.0057892432579,11.4398835792306,10.6900832776732,10.8616041150207,11.6526701800299,11.3501531482761,11.4738093192044,12.209107320155,11.479829996926,11.1405609156903,10.8212488984238,11.4494443005496,10.168390033229,11.294889884954,12.0080762604475,10.4585206857804,11.2657338369578,10.4541855161973,11.3311856786551,12.1457101326785,11.9515230206549,11.342118577979,12.2697463702976,11.7570973874731,11.0183687992112,11.3812037595208,10.7450821025435,12.4109590519747,9.85176744352172,12.6512870256492,12.123435376823
CD93,8.82258638891099,9.91422025994147,9.66798628855663,9.785267782434,10.2376918405177,10.2802988116111,8.84976128355775,9.46043019230849,8.47763170971281,8.9504970319999,9.50038254694282,8.98990302747421,9.49816218921559,9.21225492687016,9.4193429433294,9.84450234768031,9.5309737633173,9.6617166755449,8.98532994591064,9.57066534916297,9.4913291299623,9.50421505385519,9.57484307325253,9.78548627720938,9.63442180529204,9.5409921126796,9.25579398882791,9.42248989948226,9.71994572766164,10.4693327918194,9.7021924977701,10.2474001387048,9.38810754992173,9.63886303678092,9.78043483089736,9.00549091939113,9.30949387803175,10.0377939400151,10.0335306615113,9.54574645106029,9.26632802783994,8.95777606097389,9.92604082694177,10.1445649413428,9.58361464498354,9.12838916390441,9.64015240408698,9.47743262444019,10.0837907930271,9.49488059233468,10.2034544127971,10.0881762872559,9.87468676122423,10.1566047405116
C1RL,8.91956491738229,8.56347964345579,8.81507919232426,8.67139488164472,8.73466127164327,8.75629153096775,7.80582833535897,8.50758436021233,7.99044094416327,8.85753377284927,8.92062682792699,8.89399268228957,8.82134372221499,8.64284397410121,8.69077724030593,8.54170196411121,8.48762574897225,8.49662303136855,8.48085800284271,8.86819978936609,9.08879570982934,8.44375917848709,9.1964721694565,8.74440954921174,8.44248043985467,8.58168910235959,8.75237615888599,8.51710825588968,9.17937590595196,8.79196554411339,8.93165465067383,9.35406157849793,8.7386425743973,8.2157419263965,8.61788485452398,8.61619309160031,9.63284228017839,9.02561812369744,8.82174044778204,8.46643160547236,9.39403183264517,8.59041172617455,8.47231725895785,8.90807998605354,8.97663590719122,,8.9572993515152,8.17894638966226,8.77485188635877,8.46194083735165,9.06014591969523,8.48368243689778,9.0280446677724,9.28014832512678
C16orf54,,6.98252022315554,,6.97120519977967,7.07491350891378,7.58290916270593,,6.87049551286716,,,7.26799412530875,7.1465956765918,7.29294147655748,7.6115244414099,7.69203408258258,6.90618820958411,7.04178063594856,7.55843818143007,7.372083495985,,7.77483787358683,6.43243460126223,7.16280091429814,,,,,7.14201845746063,,7.03858531920428,,6.98784262032857,,,6.84157874768229,6.78333182936332,,6.73671237037359,7.243412759024,,,7.50459575783771,,7.12680512279419,7.18617021699564,7.16870446832926,7.53236072429453,6.71427301830337,7.39887928103476,7.64687298610338,7.36669326543542,7.18763514375489,6.4375340717879,7.34644842309677
EMD,10.0106702630791,9.9807804703126,9.40753005945647,9.53532542047219,8.95257796855003,9.24255643167642,10.0685911848247,9.58496804599134,9.83275324589463,9.60996564690312,10.0789418923197,10.0749905200768,9.83464492407865,9.52718986933733,10.4500370060501,9.64027932920553,9.99123025670288,9.61604262509254,10.2884143983144,9.95198522514685,9.9172538826519,9.94180193037471,8.90866906498632,9.69425991062541,9.56204615375902,9.47669678886784,9.69100690236277,10.1638227657884,8.43682260349286,8.38412987319037,8.50827904262523,8.3700766075195,8.89898907287057,10.3582988058702,9.5456213863247,10.0857656582517,7.5351327634909,9.45032709367352,9.7482527628828,8.97289506300765,8.99277944411166,10.0061602683238,8.4428464059101,8.75890814444434,9.13076395487054,9.07204017995469,8.56762380689917,9.55531485846135,8.46696284897778,9.79041973551549,8.03686103044884,8.6417035055795,8.64808352149002,8.04131469627285
KRT80,7.14440989063585,7.32434396848276,8.1035241824794,7.52286314165596,8.4759540402968,7.30976354801731,7.67523384003094,7.62141258155901,8.02145383717495,7.59935429139733,7.0758433467022,7.49288330115467,7.36575844788189,10.0133833222138,7.59179604493323,7.71387527871137,6.90796134217953,7.06409810507884,7.39113831344991,7.13804945689311,7.38650129462836,7.53618276882907,7.40754978102469,7.68704254099303,7.50507518140105,8.10441711677751,8.19673259793245,8.2707717043929,8.55953549404908,8.18123048335536,8.39106101367057,7.37180622241907,7.97722020267957,7.71403865985195,8.34378490007878,6.88567239262046,7.64322187897025,8.55682148723111,7.89659986420676,7.63534990912186,8.69764390146377,8.08070144384422,8.42903347105254,8.14087548702232,8.42396668113081,7.64269537917535,7.85471242466548,8.1743078906583,7.42255993374327,8.04493260367987,7.6124287893871,7.92689942750042,6.65467613348613,7.97218985734484
NCK2,9.80487062342536,9.95807558712125,9.00529759840604,9.28936966218256,9.47391773776159,9.91179872521463,10.5524846894635,9.46384860900584,9.05452852344515,8.89976527001707,9.87494082560072,9.86435202811234,8.71495146263089,9.19833696866015,9.66098877164637,9.39122778308033,9.91043118903845,9.73791674661087,9.68112001041729,9.68401060463033,9.83105683688592,9.3405827457754,8.48728644497487,8.65991958390097,9.27355005806995,9.11542982233865,9.17719187513666,9.55491128893338,8.27176050795762,6.97078378825312,8.20760625089534,7.79341169210551,8.19323989725531,10.5981451387539,9.34122287115838,8.98791647853766,7.42224809240206,9.42307885751416,9.06553962823033,9.07534471730965,8.22921557297228,9.38436742890932,7.66253961816866,8.7967421058078,9.09487621502252,8.14946364458129,8.71733002373015,9.65545612833693,8.42810936166298,8.98257819570075,7.80343824061004,8.86117116351593,8.19753193781809,7.62339190913895
PECAM1,10.6916406310786,10.6401839438289,10.3245274846544,10.6735033242831,10.0439648617252,10.5275076694148,11.1016630072831,10.7395594055602,10.5908813303599,10.4220499709792,10.8990060944764,10.869359050346,10.6252591169291,10.384021702049,11.3922659560734,10.9168623705309,11.3654880911645,10.6805809705476,11.0666359070936,10.7357806207976,10.5272657737564,10.8054765381036,9.97267795059789,10.9082460385107,11.0953488066323,10.7360627272937,10.4473766681055,10.9712542822424,8.9787616435614,9.03475722638895,9.26997979348832,9.09287278448334,9.65733043743401,11.2934239124995,10.7291523432686,11.4990669276134,8.4463797364022,10.5234805161091,10.8434686948364,9.67049400605086,10.0331719562771,11.2855895830393,9.10502892327746,9.57769797831564,10.6455114816605,10.2186830324321,9.59713615205645,10.9741755837078,10.1986196466479,10.8296893238884,9.41960650015338,9.80913448961797,9.74242122587182,8.98561478776061
CSPG4,8.23096967723049,8.41408017250756,8.51981533746831,8.16258437496751,8.24738190967134,8.99710238308882,7.85838028480329,8.22245944591949,7.89929057017311,8.4619701986007,8.29537651797618,8.22242437108521,8.167098470319,8.51330394494435,7.62954647565006,8.30385987184388,8.05893996688799,8.3485114263961,7.79487651677594,8.17565758982155,8.23498971838267,8.01857538924102,8.4588363221577,8.5488369335575,8.36800412729415,7.91286524563123,8.43191570518252,7.97656294897917,8.52617850909894,8.4011208982518,8.4441021739219,8.50791497195218,8.1481142971353,7.82041427127878,8.35999497106335,7.68124976564349,7.82815070348806,8.76990888575031,8.46853600379241,8.37183302558917,8.57475503588638,7.83420628431691,8.87748017643658,8.712665582383,7.91870838050924,8.25624837999472,8.50094883229943,7.7895620867748,9.01578714140228,8.01896329408141,9.36314295430338,8.96504948716919,8.69269788624972,8.94391700314791
SPARC,11.1943710150261,12.8379763792281,11.2472054215761,12.2562793899802,11.3327374766216,12.4596634145023,12.0509267514963,12.5217240436444,10.5060648986282,11.4039440463374,11.8670631641092,11.9090438318846,12.1656481012303,12.2248745157489,11.9857858730492,12.5651282394651,11.6866138912683,12.1337360034883,11.0889205522562,11.9236308075821,12.03116217901,11.8087551321336,11.5454991417673,11.6141539769846,12.067299156623,11.5927936513132,11.4501531858773,12.1745974811162,11.4131407952044,11.0363440290718,11.0110973263541,11.5392232767388,10.5442651736889,11.4026903234762,12.1678923339488,11.6676450837747,11.3150342892342,11.6452468985896,12.3537899049491,11.6604636478055,11.6003865995007,11.9990782023338,9.90220706808367,11.5896889468611,12.1740338363044,11.8413572509627,10.7967589077473,11.4917136544413,12.1228073993575,11.8721629906145,11.4413558131947,10.8789876873691,10.3580552178091,11.9482280254441
